Anio,Mes,PaisDestino,DepartamentoOrigen,Producto,Cantidad,ValorMilesDolar,ValorMilesPesos
2013,Abril,Belgica,Magdalena,Cavendish Valery,1.64E+07,7773.65,1.42E+07
2013,Abril,Corea,Magdalena,Cavendish Valery,155834,78.57,143591.71
2013,Abril,Dinamarca,Magdalena,Cavendish Valery,912395,449.66,830277.17
2013,Abril,Estados Unidos,La Guajira,Cavendish Valery,1126711,389.44,714140.03
2013,Abril,Estados Unidos,Magdalena,Cavendish Valery,2.15E+07,10372.33,1.90E+07
2013,Abril,Japon,Magdalena,Cavendish Valery,485871,328.11,599707.8
2013,Abril,Paises Bajos,Magdalena,Cavendish Valery,3368329.4,1654.11,3030943.1
2013,Abril,Paises Bajos,Magdalena,Otros Bananos Secos,4000,14.06,25808.11
2013,Abril,Reino Unido,Magdalena,Cavendish Valery,3706671,1825.47,3338807.37
2013,Abril,Suecia,Magdalena,Cavendish Valery,1200145,523.29,957481.16
2013,Abril,Turquia,Magdalena,Cavendish Valery,799409,345.86,633693.46
2013,Abril,Chile,Bogota,Otros Bananos Secos,26.2,0.21,384.76
2013,Abril,Alemania,Antioquia,Cavendish Valery,6886962,3275.42,5978047.36
2013,Abril,Belgica,Antioquia,Cavendish Valery,2.43E+07,11559.19,2.12E+07
2013,Abril,Espana,Antioquia,Cavendish Valery,150182,65.43,119661.28
2013,Abril,Estados Unidos,Antioquia,Cavendish Valery,3.93E+07,17151.49,3.14E+07
2013,Abril,Estados Unidos,Antioquia,Banano Bocadillo,1204779,660.47,1206894.74
2013,Abril,Italia,Antioquia,Cavendish Valery,1.81E+07,9026.13,1.65E+07
2013,Abril,Paises Bajos,Antioquia,Cavendish Valery,105983,48.96,89573.1
2013,Abril,Portugal,Antioquia,Cavendish Valery,548375,256.25,470049.24
2013,Abril,Reino Unido,Antioquia,Cavendish Valery,4.35E+07,21401.62,3.91E+07
2013,Abril,Reino Unido,Antioquia,Banano Bocadillo,10800,5.48,9979.73
2013,Abril,Antillas Holandesas,Magdalena,Cavendish Valery,80000,34.5,63103.09
2013,Abril,Estados Unidos,Antioquia,Banano Bocadillo,68000,65.6,119862.19
2013,Marzo,Alemania,Bogota,Banano Bocadillo,1800,4.74,8562.69
2013,Marzo,Alemania,Cundinamarca,Banano Bocadillo,18,0.05,85.63
2013,Marzo,Aruba,Bogota,Otros Bananos y Platanos Frescos,34.53,0.03,48.86
2013,Marzo,Antillas Holandesas,Bogota,Otros Bananos y Platanos Frescos,11.51,0.01,16.27
2013,Marzo,Espana,Bogota,Banano Bocadillo,793.6,2.83,5119.86
2013,Marzo,Estados Unidos,Bogota,Banano Bocadillo,48,0.2,354.68
2013,Marzo,Francia,Bogota,Banano Bocadillo,2304,9.29,16801.38
2013,Marzo,Francia,Cundinamarca,Banano Bocadillo,34438,117.16,213900.81
2013,Marzo,Paises Bajos,Bogota,Banano Bocadillo,18,0.05,86.78
2013,Marzo,Portugal,Cundinamarca,Banano Bocadillo,1134,2.44,4418.95
2013,Marzo,Reino Unido,Bogota,Banano Bocadillo,18,0.08,135.6
2013,Marzo,Rusia- Federacion de,Bogota,Banano Bocadillo,105,0.29,518.9
2013,Marzo,Suiza,Bogota,Banano Bocadillo,3118,18.06,33047.57
2013,Marzo,Suiza,Cundinamarca,Banano Bocadillo,772.4,4.6,8322.08
2013,Marzo,Alemania,Magdalena,Cavendish Valery,8593642,3806.05,6915273.87
2013,Marzo,Antillas Holandesas,Magdalena,Cavendish Valery,18162,8.86,16056.7
2013,Marzo,Belgica,Magdalena,Cavendish Valery,1.30E+07,6078.14,1.10E+07
2013,Marzo,Dinamarca,Magdalena,Cavendish Valery,872526,425.43,770258.65
2013,Marzo,Estados Unidos,La Guajira,Cavendish Valery,236836,76.64,138464.5
2013,Marzo,Estados Unidos,Magdalena,Cavendish Valery,9697660,4732.52,8548803.33
2013,Marzo,Japon,Magdalena,Cavendish Valery,179283,124.3,224998.69
2013,Marzo,Paises Bajos,Magdalena,Cavendish Valery,4048319,1990.01,3610502.87
2013,Marzo,Reino Unido,Magdalena,Cavendish Valery,2531444,1259.11,2268465.46
2013,Marzo,Suecia,Magdalena,Cavendish Valery,1199086,522.63,951333.23
2013,Marzo,Uruguay,Magdalena,Cavendish Valery,22140,10.04,18159.55
2013,Marzo,Japon,Bogota,Cavendish Valery,10,0.01,22.73
2013,Marzo,Alemania,Antioquia,Cavendish Valery,6354347,3271.1,5902113.8
2013,Marzo,Belgica,Antioquia,Cavendish Valery,2.89E+07,13709.34,2.48E+07
2013,Marzo,Belgica,Antioquia,Banano Bocadillo,8640,4.38,7907.42
2013,Marzo,Espana,Antioquia,Cavendish Valery,63590,28.34,51237.27
2013,Marzo,Estados Unidos,Antioquia,Cavendish Valery,1.41E+07,5750.15,1.04E+07
2013,Marzo,Estados Unidos,Antioquia,Banano Bocadillo,720169,382.25,689857.59
2013,Marzo,Italia,Antioquia,Cavendish Valery,1.36E+07,6907.19,1.25E+07
2013,Marzo,Paises Bajos,Antioquia,Cavendish Valery,196999,86.5,156577.33
2013,Marzo,Portugal,Antioquia,Cavendish Valery,21196,9.79,17703.94
2013,Marzo,Reino Unido,Antioquia,Cavendish Valery,5292568,2634.57,4765611.8
2013,Marzo,Canada,Bogota,Otros Bananos Secos,9.1,0.11,197.68
2013,Marzo,Paises Bajos,Cundinamarca,Banano Bocadillo,390,0.87,1589.24
2013,Marzo,Estados Unidos,Antioquia,Banano Bocadillo,68000,65.6,118847.19
2013,Febrero,Alemania,Bogota,Banano Bocadillo,2403,5.04,9000.61
2013,Febrero,Alemania,Cundinamarca,Banano Bocadillo,6,0,0.46
2013,Febrero,Canada,Bogota,Banano Bocadillo,3,0.01,14.71
2013,Febrero,Canada,Cundinamarca,Banano Bocadillo,4,0,3.57
2013,Febrero,Espana,Bogota,Banano Bocadillo,446,1.03,1847.71
2013,Febrero,Francia,Bogota,Banano Bocadillo,10494,29.2,52657.27
2013,Febrero,Italia,Bogota,Banano Bocadillo,8634,24.46,44165.44
2013,Febrero,Paises Bajos,Bogota,Banano Bocadillo,27,0.05,96.33
2013,Febrero,Paises Bajos,Cundinamarca,Banano Bocadillo,24,0.02,30.77
2013,Febrero,Rusia- Federacion de,Bogota,Banano Bocadillo,78,0.21,380.5
2013,Febrero,Suiza,Bogota,Banano Bocadillo,9432.4,48.87,87976.41
2013,Febrero,Suiza,Cundinamarca,Banano Bocadillo,1229.6,7.23,12898.03
2013,Febrero,Alemania,Magdalena,Cavendish Valery,607327,294.14,527267.26
2013,Febrero,Belgica,Magdalena,Cavendish Valery,5051831,2275.72,4077273.17
2013,Febrero,Estados Unidos,La Guajira,Cavendish Valery,518586,167.81,300406.82
2013,Febrero,Estados Unidos,Magdalena,Cavendish Valery,2.03E+07,8972.47,1.61E+07
2013,Febrero,Japon,Magdalena,Cavendish Valery,180102,125.16,224947.43
2013,Febrero,Paises Bajos,Magdalena,Cavendish Valery,2789191.26,1393.02,2495933.07
2013,Febrero,Reino Unido,Magdalena,Cavendish Valery,2633848,1305.64,2342702.91
2013,Febrero,Alemania,Antioquia,Cavendish Valery,1.00E+07,4382.92,7840088.58
2013,Febrero,Belgica,Antioquia,Cavendish Valery,2.13E+07,9598.11,1.72E+07
2013,Febrero,Belgica,Antioquia,Banano Bocadillo,2160,1.1,1969.26
2013,Febrero,Espana,Antioquia,Cavendish Valery,249908,115.45,208924.1
2013,Febrero,Estados Unidos,Antioquia,Cavendish Valery,2.00E+07,8522.9,1.53E+07
2013,Febrero,Estados Unidos,Antioquia,Banano Bocadillo,684582,362.65,648732.53
2013,Febrero,Italia,Antioquia,Cavendish Valery,7418550,3230.18,5779422.29
2013,Febrero,Paises Bajos,Antioquia,Cavendish Valery,1632203,723.43,1300875.76
2013,Febrero,Portugal,Antioquia,Cavendish Valery,61912,29.32,52534.94
2013,Febrero,Reino Unido,Antioquia,Cavendish Valery,4593471,2274.77,4073205.66
2013,Febrero,Estados Unidos,Antioquia,Banano Bocadillo,68000,65.6,117618.5
2013,Enero,Alemania,Bogota,Banano Bocadillo,2235,5.84,10323.25
2013,Enero,Alemania,Cundinamarca,Banano Bocadillo,24,0.05,92.41
2013,Enero,Antillas Holandesas,Bogota,Otros Bananos y Platanos Frescos,22.59,0.02,31.92
2013,Enero,Belgica,Antioquia,Banano Bocadillo,483,2.74,4871.42
2013,Enero,Espana,Bogota,Banano Bocadillo,2646,5.73,10134.45
2013,Enero,Francia,Bogota,Banano Bocadillo,57533.14,153.8,271053.41
2013,Enero,Francia,Cundinamarca,Banano Bocadillo,33481.4,87.78,155547.38
2013,Enero,Italia,Bogota,Banano Bocadillo,22272,59.71,105184.71
2013,Enero,Japon,Bogota,Banano Bocadillo,2,0.02,28.81
2013,Enero,Paises Bajos,Bogota,Banano Bocadillo,174.25,0.48,850.22
2013,Enero,Panama,Cundinamarca,Banano Bocadillo,61,0.2,356.3
2013,Enero,Portugal,Cundinamarca,Banano Bocadillo,702,1.51,2669.81
2013,Enero,Rusia- Federacion de,Bogota,Banano Bocadillo,276,0.75,1333.58
2013,Enero,Suiza,Bogota,Banano Bocadillo,17799,91.78,162063.41
2013,Enero,Suiza,Cundinamarca,Banano Bocadillo,3924,24.67,43793.57
2013,Enero,Alemania,Magdalena,Cavendish Valery,5895269.78,2521.2,4466273.06
2013,Enero,Antillas Holandesas,Magdalena,Cavendish Valery,40719,19,33744.29
2013,Enero,Australia,Magdalena,Otros Bananos Secos,1062.3,3.63,6395.32
2013,Enero,Belgica,Magdalena,Cavendish Valery,1.41E+07,6076.08,1.08E+07
2013,Enero,Belgica,Magdalena,Otros Bananos Secos,4479.6,16.25,28725.27
2013,Enero,Estados Unidos,La Guajira,Cavendish Valery,486624,157.47,278150.23
2013,Enero,Estados Unidos,Magdalena,Cavendish Valery,2587464.84,1158.46,2059917.77
2013,Enero,Francia,Magdalena,Cavendish Valery,17414.4,9.06,16084.27
2013,Enero,Japon,Magdalena,Cavendish Valery,287274,197.41,349819.94
2013,Enero,Paises Bajos,Magdalena,Cavendish Valery,2862126.88,1404.89,2485343.82
2013,Enero,Reino Unido,Magdalena,Cavendish Valery,1.06E+07,4427.88,7856357.29
2013,Enero,Uruguay,Magdalena,Cavendish Valery,88560,36.72,64690.36
2013,Enero,Alemania,Antioquia,Cavendish Valery,5312771,2366.16,4196499.13
2013,Enero,Belgica,Antioquia,Cavendish Valery,3.09E+07,13482.98,2.39E+07
2013,Enero,Belgica,Antioquia,Banano Bocadillo,9360,4.68,8311.02
2013,Enero,Espana,Antioquia,Cavendish Valery,85017.6,39.17,69708.46
2013,Enero,Estados Unidos,Antioquia,Cavendish Valery,1.00E+07,3883.76,6887688.59
2013,Enero,Estados Unidos,Antioquia,Banano Bocadillo,444351,240.22,426075.6
2013,Enero,Italia,Antioquia,Cavendish Valery,8632601,3655.91,6490496.45
2013,Enero,Paises Bajos,Antioquia,Cavendish Valery,1984521,839.35,1490460.63
2013,Enero,Portugal,Antioquia,Cavendish Valery,20358,9.76,17256.85
2013,Enero,Reino Unido,Antioquia,Cavendish Valery,3931197.2,2017.94,3573907.86
2013,Enero,Paises Bajos,Cundinamarca,Banano Bocadillo,480,1.3,2295.62
2013,Enero,Aruba,Magdalena,Cavendish Valery,61560,27.86,49462.78
2013,Enero,Antillas Holandesas,Magdalena,Cavendish Valery,142094,63.76,112608.6
2013,Enero,Estados Unidos,Antioquia,Banano Bocadillo,85000,82,145069.97
2013,Enero,Estados Unidos,Magdalena,Cavendish Valery,34810.66,19.91,35262.83
2013,Enero,Canada,Antioquia,Otros Bananos y Platanos Frescos,423,0.17,303.65
2013,Enero,Estados Unidos,Antioquia,Otros Bananos Secos,289,10.46,18604.15
2012,Diciembre,Alemania,Bogota,Banano Bocadillo,2760,9.71,17496.17
2012,Diciembre,Espana,Bogota,Banano Bocadillo,879,2.43,4381.07
2012,Diciembre,Francia,Bogota,Banano Bocadillo,4968,16.89,30429.5
2012,Diciembre,Paises Bajos,Bogota,Banano Bocadillo,48,0.14,259.11
2012,Diciembre,Rusia- Federacion de,Bogota,Banano Bocadillo,96,0.26,472.71
2012,Diciembre,Suiza,Bogota,Banano Bocadillo,1113,4.93,8876.59
2012,Diciembre,Suiza,Cundinamarca,Banano Bocadillo,696,3.93,7092.83
2012,Diciembre,Alemania,Magdalena,Cavendish Valery,1.42E+07,5938.02,1.07E+07
2012,Diciembre,Antillas Holandesas,Magdalena,Cavendish Valery,40738,19.01,34242.91
2012,Diciembre,Belgica,Magdalena,Cavendish Valery,1.07E+07,4582.82,8243260.1
2012,Diciembre,Corea,Magdalena,Cavendish Valery,44280,18.36,33075.54
2012,Diciembre,Estados Unidos,La Guajira,Cavendish Valery,645675,208.94,373593.78
2012,Diciembre,Estados Unidos,Magdalena,Cavendish Valery,2.16E+07,9462.12,1.70E+07
2012,Diciembre,Japon,Magdalena,Cavendish Valery,112983,79.58,141985.29
2012,Diciembre,Paises Bajos,Antioquia,Cavendish Valery,36099,20.05,36047.86
2012,Diciembre,Paises Bajos,Magdalena,Cavendish Valery,2892862.36,1251.65,2241645.59
2012,Diciembre,Reino Unido,Magdalena,Cavendish Valery,1.08E+07,4615.18,8302913.78
2012,Diciembre,Suecia,Magdalena,Cavendish Valery,64800,25.34,45954.11
2012,Diciembre,Uruguay,Magdalena,Cavendish Valery,110700,45.9,82374.8
2012,Diciembre,Alemania,Antioquia,Cavendish Valery,1.32E+07,5663.63,1.02E+07
2012,Diciembre,Belgica,Antioquia,Cavendish Valery,2.65E+07,11769.61,2.11E+07
2012,Diciembre,Estados Unidos,Antioquia,Cavendish Valery,1.92E+07,8598.6,1.54E+07
2012,Diciembre,Estados Unidos,Antioquia,Banano Bocadillo,937174,482.08,865846.95
2012,Diciembre,Italia,Antioquia,Cavendish Valery,1.43E+07,6095.66,1.10E+07
2012,Diciembre,Paises Bajos,Antioquia,Cavendish Valery,2161939.8,967.98,1738895.85
2012,Diciembre,Portugal,Antioquia,Cavendish Valery,81432,39.05,70284.79
2012,Diciembre,Reino Unido,Antioquia,Cavendish Valery,2.08E+07,9125.56,1.64E+07
2012,Diciembre,Reino Unido,Antioquia,Banano Bocadillo,7200,3.6,6466.72
2012,Diciembre,Paises Bajos,Cundinamarca,Banano Bocadillo,300,1.47,2671.61
2012,Diciembre,Aruba,Magdalena,Cavendish Valery,20520,9.29,16672.42
2012,Diciembre,Antillas Holandesas,Magdalena,Cavendish Valery,143101,64.22,115238.02
2012,Diciembre,Estados Unidos,Antioquia,Banano Bocadillo,67632,65.44,117315.03
2012,Diciembre,Estados Unidos,Magdalena,Cavendish Valery,120104.94,68.51,122255.84
2012,Noviembre,Alemania,Bogota,Banano Bocadillo,2076,7.3,13248.26
2012,Noviembre,Antillas Holandesas,Bogota,Otros Bananos y Platanos Frescos,23.02,0.02,32.78
2012,Noviembre,Canada,Bogota,Banano Bocadillo,96,0.01,14.52
2012,Noviembre,Espana,Bogota,Banano Bocadillo,789,2.18,3961.59
2012,Noviembre,Francia,Bogota,Banano Bocadillo,29446.92,79.21,144032.56
2012,Noviembre,Francia,Cundinamarca,Banano Bocadillo,20058.39,56.52,103064
2012,Noviembre,Italia,Bogota,Banano Bocadillo,19872,52.93,96294.1
2012,Noviembre,Paises Bajos,Bogota,Banano Bocadillo,358.1,1.35,2454.43
2012,Noviembre,Portugal,Cundinamarca,Banano Bocadillo,216,0.47,844.55
2012,Noviembre,Rusia- Federacion de,Bogota,Banano Bocadillo,207,0.57,1026.83
2012,Noviembre,Suiza,Bogota,Banano Bocadillo,9473.6,46.67,84907.95
2012,Noviembre,Alemania,Magdalena,Cavendish Valery,1.15E+07,4786.88,8706747.91
2012,Noviembre,Antillas Holandesas,Magdalena,Cavendish Valery,40738,19.01,34660.33
2012,Noviembre,Belgica,Magdalena,Cavendish Valery,8406465,3541.66,6436576.16
2012,Noviembre,Estados Unidos,La Guajira,Cavendish Valery,741889.5,240.07,436644.78
2012,Noviembre,Estados Unidos,Magdalena,Cavendish Valery,1.22E+07,5510.93,1.00E+07
2012,Noviembre,Japon,Magdalena,Cavendish Valery,158093,111.22,202328.63
2012,Noviembre,Paises Bajos,Magdalena,Cavendish Valery,2572666.2,1069.09,1945906.4
2012,Noviembre,Reino Unido,Magdalena,Cavendish Valery,7676097,3223.15,5864173.62
2012,Noviembre,Uruguay,Magdalena,Cavendish Valery,177120,73.44,133663.37
2012,Noviembre,Alemania,Antioquia,Cavendish Valery,1.54E+07,6503.2,1.18E+07
2012,Noviembre,Argelia,Antioquia,Cavendish Valery,3445602,1799.16,3266511.2
2012,Noviembre,Belgica,Antioquia,Cavendish Valery,5.43E+07,23859.77,4.34E+07
2012,Noviembre,Belgica,Antioquia,Banano Bocadillo,8640,4.32,7871.83
2012,Noviembre,Estados Unidos,Antioquia,Cavendish Valery,2.66E+07,11480.52,2.09E+07
2012,Noviembre,Estados Unidos,Antioquia,Banano Bocadillo,1214933,615.52,1120879.31
2012,Noviembre,Italia,Antioquia,Cavendish Valery,2.01E+07,8637.62,1.57E+07
2012,Noviembre,Paises Bajos,Antioquia,Cavendish Valery,2046974.2,958.14,1743757.76
2012,Noviembre,Portugal,Antioquia,Cavendish Valery,81432,39.05,71022.5
2012,Noviembre,Reino Unido,Antioquia,Cavendish Valery,4369575,2170.52,3949494.55
2012,Noviembre,Australia,Antioquia,Otros Bananos Secos,144,5.29,9621.91
2012,Noviembre,Canada,Bolivar,Otros Bananos Secos,12.09,0.14,263.69
2012,Noviembre,Estados Unidos,Magdalena,Cavendish Valery,121701.26,69.81,126646.14
2012,Noviembre,Aruba,Magdalena,Cavendish Valery,61560,27.86,50808.89
2012,Noviembre,Antillas Holandesas,Magdalena,Cavendish Valery,142600,63.44,115630.92
2012,Noviembre,Estados Unidos,Antioquia,Banano Bocadillo,66252,65.35,118833.17
2012,Noviembre,Estados Unidos,Magdalena,Cavendish Valery,34809.66,20.32,36899.6
2012,Octubre,Alemania,Bogota,Banano Bocadillo,2328,8.2,14746.22
2012,Octubre,Alemania,Cundinamarca,Banano Bocadillo,7.1,0.02,33.8
2012,Octubre,Aruba,Bogota,Otros Bananos y Platanos Frescos,108.82,0.09,163.54
2012,Octubre,Antillas Holandesas,Bogota,Otros Bananos y Platanos Frescos,46.04,0.04,66.12
2012,Octubre,Belgica,Antioquia,Banano Bocadillo,195,1.1,1983.92
2012,Octubre,Espana,Bogota,Banano Bocadillo,1182,3.94,7085.38
2012,Octubre,Espana,Cundinamarca,Banano Bocadillo,52,0.17,296.62
2012,Octubre,Francia,Bogota,Banano Bocadillo,2928,9.96,17902.64
2012,Octubre,Francia,Cundinamarca,Banano Bocadillo,56622.8,182.94,331893.03
2012,Octubre,Paises Bajos,Bogota,Banano Bocadillo,192,0.96,1726.91
2012,Octubre,Paises Bajos,Cundinamarca,Banano Bocadillo,30,0.18,332.92
2012,Octubre,Portugal,Cundinamarca,Banano Bocadillo,864,1.86,3379.22
2012,Octubre,Rusia- Federacion de,Bogota,Banano Bocadillo,72,0.2,353.91
2012,Octubre,Suiza,Bogota,Banano Bocadillo,2484,16.89,30480.16
2012,Octubre,Suiza,Cundinamarca,Banano Bocadillo,4548,27.96,50814.71
2012,Octubre,Alemania,Magdalena,Cavendish Valery,9453900,3997.19,7193824.53
2012,Octubre,Antillas Holandesas,Magdalena,Cavendish Valery,40738,19.66,35334.8
2012,Octubre,Belgica,Magdalena,Cavendish Valery,5480571,2428.24,4370830.64
2012,Octubre,Belgica,Magdalena,Otros Bananos Secos,957.12,3.42,6252.95
2012,Octubre,Estados Unidos,La Guajira,Cavendish Valery,316071,102.28,184297.79
2012,Octubre,Estados Unidos,Magdalena,Cavendish Valery,1.49E+07,7252.9,1.30E+07
2012,Octubre,Japon,Magdalena,Cavendish Valery,354913,250.4,452202.06
2012,Octubre,Paises Bajos,Magdalena,Cavendish Valery,3088849.36,1323.82,2390601.42
2012,Octubre,Portugal,Magdalena,Cavendish Valery,20369,8.79,15961.1
2012,Octubre,Reino Unido,Magdalena,Cavendish Valery,8488814,3583.61,6452007
2012,Octubre,Uruguay,Magdalena,Cavendish Valery,66420,27.41,49684.27
2012,Octubre,Alemania,Antioquia,Cavendish Valery,1.74E+07,7467.03,1.35E+07
2012,Octubre,Belgica,Antioquia,Cavendish Valery,3.35E+07,14734.34,2.66E+07
2012,Octubre,Estados Unidos,Antioquia,Cavendish Valery,3.17E+07,13367.7,2.42E+07
2012,Octubre,Estados Unidos,Antioquia,Banano Bocadillo,1602092,812.76,1470713.19
2012,Octubre,Italia,Antioquia,Cavendish Valery,2.38E+07,10057.79,1.82E+07
2012,Octubre,Paises Bajos,Antioquia,Cavendish Valery,1512928.4,709.18,1289603.45
2012,Octubre,Reino Unido,Antioquia,Cavendish Valery,2.23E+07,10056.53,1.82E+07
2012,Octubre,Reino Unido,Antioquia,Banano Bocadillo,5760,2.88,5219.19
2012,Octubre,Rusia- Federacion de,Antioquia,Cavendish Valery,6461155,2704.86,4865267.85
2012,Octubre,Estados Unidos,Magdalena,Cavendish Valery,121900.8,69.51,126304.13
2012,Octubre,Paises Bajos,Cundinamarca,Banano Bocadillo,132,0.46,842.31
2012,Octubre,Aruba,Magdalena,Cavendish Valery,82080,37.15,67726.89
2012,Octubre,Antillas Holandesas,Magdalena,Cavendish Valery,262642,117.77,213217.84
2012,Octubre,Estados Unidos,Antioquia,Banano Bocadillo,82500,82,147959.32
2012,Octubre,Estados Unidos,Magdalena,Cavendish Valery,712684.32,405.98,738165.34
2012,Septiembre,Alemania,Bogota,Banano Bocadillo,2568,9.08,16319.94
2012,Septiembre,Aruba,Bogota,Otros Bananos y Platanos Frescos,43.18,0.04,65.55
2012,Septiembre,Antillas Holandesas,Bogota,Otros Bananos y Platanos Frescos,34,0.07,129.85
2012,Septiembre,Espana,Bogota,Banano Bocadillo,973.9,3.02,5436.98
2012,Septiembre,Espana,Cundinamarca,Banano Bocadillo,190,0.58,1045.15
2012,Septiembre,Francia,Bogota,Banano Bocadillo,21251.6,52.93,95240.73
2012,Septiembre,Francia,Cundinamarca,Banano Bocadillo,17952.84,46.26,83279.67
2012,Septiembre,Italia,Bogota,Banano Bocadillo,14274,36.37,65460.41
2012,Septiembre,Paises Bajos,Bogota,Banano Bocadillo,31,0.09,162.32
2012,Septiembre,Paises Bajos,Cundinamarca,Banano Bocadillo,7,0.04,72.83
2012,Septiembre,Rusia- Federacion de,Cundinamarca,Banano Bocadillo,38,0.17,308.18
2012,Septiembre,Suiza,Bogota,Banano Bocadillo,9078,45.46,81823.8
2012,Septiembre,Suiza,Cundinamarca,Banano Bocadillo,1620,9.15,16695.2
2012,Septiembre,Alemania,Magdalena,Cavendish Valery,3545377,1464.34,2635358.86
2012,Septiembre,Belgica,Magdalena,Cavendish Valery,1.83E+07,7789.48,1.40E+07
2012,Septiembre,Estados Unidos,La Guajira,Cavendish Valery,36570,11.83,21290.35
2012,Septiembre,Estados Unidos,Magdalena,Cavendish Valery,1.05E+07,5051.41,9069728.53
2012,Septiembre,Japon,Magdalena,Cavendish Valery,131001,89.99,161929.69
2012,Septiembre,Paises Bajos,Magdalena,Cavendish Valery,2474654.92,1012.59,1827640.56
2012,Septiembre,Reino Unido,Magdalena,Cavendish Valery,1.17E+07,4863.95,8803623.85
2012,Septiembre,Uruguay,Magdalena,Cavendish Valery,66420,27.54,49839.05
2012,Septiembre,Alemania,Antioquia,Cavendish Valery,1.14E+07,4700.56,8449510.6
2012,Septiembre,Belgica,Antioquia,Cavendish Valery,1.67E+07,7346.66,1.32E+07
2012,Septiembre,Estados Unidos,Antioquia,Cavendish Valery,1.46E+07,6555.05,1.18E+07
2012,Septiembre,Estados Unidos,Antioquia,Banano Bocadillo,270978,140.02,253731.2
2012,Septiembre,Italia,Antioquia,Cavendish Valery,1.12E+07,4639.86,8348340.44
2012,Septiembre,Paises Bajos,Antioquia,Cavendish Valery,1523722,725.71,1305522.84
2012,Septiembre,Reino Unido,Antioquia,Cavendish Valery,1.54E+07,6893.12,1.25E+07
2012,Septiembre,Reino Unido,Antioquia,Banano Bocadillo,4320,2.16,3918.37
2012,Septiembre,Aruba,Magdalena,Cavendish Valery,20520,9.29,16848.99
2012,Septiembre,Antillas Holandesas,Magdalena,Cavendish Valery,61040,27.76,50401.06
2012,Septiembre,Estados Unidos,Antioquia,Banano Bocadillo,66000,65.6,118392.91
2012,Septiembre,Estados Unidos,Magdalena,Cavendish Valery,626718.86,356.97,641975.63
2012,Septiembre,Alemania,Antioquia,Otros Bananos Secos,0.1,0.01,8.98
2012,Agosto,Alemania,Bogota,Banano Bocadillo,2136,6.94,12391.34
2012,Agosto,Alemania,Cundinamarca,Banano Bocadillo,97.5,0.3,546.82
2012,Agosto,Aruba,Bogota,Otros Bananos y Platanos Frescos,117.12,0.1,177.02
2012,Agosto,Belgica,Antioquia,Banano Bocadillo,105,0.6,1078.66
2012,Agosto,Espana,Bogota,Banano Bocadillo,748.2,2.15,3848.97
2012,Agosto,Espana,Cundinamarca,Banano Bocadillo,119,0.39,689.77
2012,Agosto,Estados Unidos,Bogota,Banano Bocadillo,1,0.01,16.4
2012,Agosto,Estados Unidos,Quindio,Otros Bananos Secos,101.67,1.63,2953.94
2012,Agosto,Francia,Bogota,Banano Bocadillo,1968,6.69,11945.73
2012,Agosto,Paises Bajos,Cundinamarca,Banano Bocadillo,14.5,0.09,160.98
